Date;0.0.2.1.1.1.12.0.0.0.0.0.0.0.0.0.72.0;0.0.2.1.19.1.12.0.0.0.0.0.0.0.0.0.72.0
351-09:15;5208225;1856963
351-09:30;5208261;1856999
351-09:45;5208328;1857066
351-10:00;5208386;1857124
351-10:15;5208562;1857300
351-10:30;5208763;1857501
351-10:45;5208852;1857590
351-11:00;5208971;1857709
351-11:15;5209041;1857779
351-11:30;5209098;1857836
351-11:45;5209138;1857876
351-12:00;5209182;1857920
351-12:15;5209311;1858049
351-12:30;5209484;1858222
351-12:45;5209553;1858291
351-13:00;5209625;1858363
351-13:15;5209719;1858457
351-13:30;5209794;1858532
351-13:45;5209863;1858601
351-14:00;5209913;1858651
351-14:15;5209965;1858703
351-14:30;5210067;1858805
351-14:45;5210101;1858839
351-15:00;5210155;1858893
351-15:15;5210206;1858944
351-15:30;5210240;1858978
351-15:45;5210286;1859024
351-16:00;5210340;1859078
351-16:15;5210429;1859167
351-16:30;5210522;1859260
351-16:45;5210643;1859381
351-17:00;5210745;1859483
351-17:15;5210800;1859538
351-17:30;5210863;1859601
351-17:45;5210924;1859662
351-18:00;5211065;1859803
351-18:15;5211151;1859889
351-18:30;5211303;1860041
351-18:45;5211486;1860224
351-19:00;5211623;1860361
351-19:15;5211750;1860488
351-19:30;5211839;1860577
351-19:45;5211888;1860626
351-20:00;5211906;1860644
351-20:15;5211942;1860680
351-20:30;5211967;1860705
351-20:45;5211992;1860730
351-21:00;5212024;1860762
351-21:15;5212059;1860797
351-21:30;5212077;1860815
351-21:45;5212095;1860833
351-22:00;5212142;1860880
351-22:15;5212169;1860907
351-22:30;5212186;1860924
351-22:45;5212216;1860954
351-23:00;5212250;1860988
351-23:15;5212278;1861016
351-23:30;5212331;1861069
351-23:45;5212402;1861140
352-00:00;5212495;1861233
352-00:15;5212516;1861254
352-00:30;5212551;1861289
352-00:45;5212581;1861319
352-01:00;5212594;1861332
352-01:15;5212608;1861346
352-01:30;5212639;1861377
352-01:45;5212667;1861405
352-02:00;5212681;1861419
352-02:15;5212704;1861442
352-02:30;5212733;1861471
352-02:45;5212744;1861482
352-03:00;5212763;1861501
352-03:15;5212800;1861538
352-03:30;5212819;1861557
352-03:45;5212831;1861569
352-04:00;5212856;1861594
352-04:15;5212884;1861622
352-04:30;5212905;1861643
352-04:45;5212920;1861658
352-05:00;5212952;1861690
352-05:15;5212970;1861708
352-05:30;5212982;1861720
352-05:45;5213016;1861754
352-06:00;5213044;1861782
352-06:15;5213056;1861794
352-06:30;5213071;1861809
352-06:45;5213173;1861911
352-07:00;5213212;1861950
352-07:15;5213230;1861968
352-07:30;5213255;1861993
352-07:45;5213281;1862019
352-08:00;5213292;1862030
352-08:15;5213306;1862044
352-08:30;5213346;1862084
352-08:45;5213366;1862104
352-09:00;5213377;1862115
352-09:15;5213401;1862139
352-09:30;5213428;1862166
352-09:45;5213439;1862177
352-10:00;5213463;1862201
352-10:15;5213495;1862233
352-10:30;5213512;1862250
352-10:45;5213523;1862261
352-11:00;5213545;1862283
352-11:15;5213575;1862313
352-11:30;5213596;1862334
352-11:45;5213607;1862345
352-12:00;5213635;1862373
352-12:15;5213651;1862389
352-12:30;5213660;1862398
352-12:45;5213682;1862420
352-13:00;5213717;1862455
352-13:15;5213728;1862466
352-13:30;5213739;1862477
352-13:45;5213768;1862506
352-14:00;5213782;1862520
352-14:15;5213792;1862530
352-14:30;5213809;1862547
352-14:45;5213828;1862566
352-15:00;5213834;1862572
352-15:15;5213841;1862579
352-15:30;5213867;1862605
352-15:45;5213886;1862624
352-16:00;5213907;1862645
352-16:15;5213926;1862664
352-16:30;5213956;1862694
352-16:45;5213968;1862706
352-17:00;5213981;1862719
352-17:15;5214010;1862748
352-17:30;5214043;1862781
352-17:45;5214054;1862792
352-18:00;5214073;1862811
352-18:15;5214103;1862841
352-18:30;5214116;1862854
352-18:45;5214127;1862865
352-19:00;5214162;1862900
352-19:15;5214189;1862927
352-19:30;5214200;1862938
352-19:45;5214216;1862954
352-20:00;5214247;1862985
352-20:15;5214263;1863001
352-20:30;5214279;1863017
352-20:45;5214312;1863050
352-21:00;5214347;1863085
352-21:15;5214483;1863221
352-21:30;5214588;1863326
352-21:45;5214706;1863444
352-22:00;5214807;1863545
352-22:15;5214909;1863647
352-22:30;5215013;1863751
352-22:45;5215167;1863905
352-23:00;5215259;1863997
352-23:15;5215350;1864088
352-23:30;5215462;1864200
352-23:45;5215573;1864311
353-00:00;5215666;1864404
353-00:15;5215768;1864506
353-00:30;5215966;1864704
353-00:45;5216303;1865041
353-01:00;5216412;1865150
353-01:15;5216575;1865313
353-01:30;5216613;1865351
353-01:45;5216643;1865381
353-02:00;5216910;1865648
353-02:15;5217188;1865926
353-02:30;5217205;1865943
353-02:45;5217223;1865961
353-03:00;5217255;1865993
353-03:15;5217274;1866012
353-03:30;5217286;1866024
353-03:45;5217310;1866048
353-04:00;5217348;1866086
353-04:15;5217360;1866098
353-04:30;5217372;1866110
353-04:45;5217404;1866142
353-05:00;5217423;1866161
353-05:15;5217443;1866181
353-05:30;5217467;1866205
353-05:45;5217496;1866234
353-06:00;5217508;1866246
353-06:15;5217520;1866258
353-06:30;5217555;1866293
353-06:45;5217584;1866322
353-07:00;5217595;1866333
353-07:15;5217615;1866353
353-07:30;5217646;1866384
353-07:45;5217658;1866396
353-08:00;5217678;1866416
353-08:15;5217709;1866447
353-08:30;5217732;1866470
353-08:45;5217743;1866481
353-09:00;5217761;1866499
353-09:15;5217805;1866543
353-09:30;5217918;1866656
353-09:45;5217957;1866695
353-10:00;5218007;1866745
353-10:15;5218170;1866908
353-10:30;5218245;1866983
353-10:45;5218307;1867045
353-11:00;5218392;1867130
353-11:15;5218464;1867202
353-11:30;5218581;1867319
353-11:45;5218641;1867379
353-12:00;5218756;1867494
353-12:15;5218812;1867550
353-12:30;5218861;1867599
353-12:45;5218930;1867668
353-13:00;5219008;1867746
353-13:15;5219070;1867808
353-13:30;5219150;1867888
353-13:45;5219233;1867971
353-14:00;5219558;1868296
353-14:15;5219925;1868663
353-14:30;5220089;1868827
353-14:45;5220151;1868889
353-15:00;5220214;1868952
353-15:15;5220269;1869007
353-15:30;5220330;1869068
353-15:45;5220378;1869116
353-16:00;5220429;1869167
353-16:15;5220512;1869250
353-16:30;5220544;1869282
353-16:45;5220564;1869302
353-17:00;5220604;1869342
353-17:15;5220796;1869534
353-17:30;5221300;1870038
353-17:45;5222346;1871084
353-18:00;5223000;1871738
353-18:15;5223261;1871999
353-18:30;5223356;1872094
353-18:45;5223486;1872224
353-19:00;5223613;1872351
353-19:15;5223714;1872452
353-19:30;5224200;1872938
353-19:45;5224328;1873066
353-20:00;5224462;1873200
353-20:15;5224574;1873312
353-20:30;5224681;1873419
353-20:45;5224822;1873560
353-21:00;5224923;1873661
353-21:15;5225032;1873770
353-21:30;5225147;1873885
353-21:45;5225235;1873973
353-22:00;5225324;1874062
353-22:15;5225433;1874171
353-22:30;5225539;1874277
353-22:45;5225626;1874364
353-23:00;5225779;1874517
353-23:15;5225891;1874629
353-23:30;5225978;1874716
353-23:45;5226078;1874816
354-00:00;5226194;1874932
354-00:15;5226293;1875031
354-00:30;5226419;1875157
354-00:45;5226527;1875265
354-01:00;5226589;1875327
354-01:15;5226601;1875339
354-01:30;5226618;1875356
354-01:45;5226649;1875387
354-02:00;5226664;1875402
354-02:15;5226686;1875424
354-02:30;5226713;1875451
354-02:45;5226738;1875476
354-03:00;5226749;1875487
354-03:15;5226766;1875504
354-03:30;5226807;1875545
354-03:45;5226823;1875561
354-04:00;5226834;1875572
354-04:15;5226861;1875599
354-04:30;5226885;1875623
354-04:45;5226903;1875641
354-05:00;5226924;1875662
354-05:15;5226955;1875693
354-05:30;5226971;1875709
354-05:45;5226982;1875720
354-06:00;5227007;1875745
354-06:15;5227044;1875782
354-06:30;5227058;1875796
354-06:45;5227071;1875809
354-07:00;5227103;1875841
354-07:15;5227120;1875858
354-07:30;5227135;1875873
354-07:45;5227165;1875903
354-08:00;5227193;1875931
354-08:15;5227204;1875942
354-08:30;5227216;1875954
354-08:45;5227247;1875985
354-09:00;5227273;1876011
354-09:15;5227290;1876028
354-09:30;5227351;1876089
354-09:45;5227410;1876148
354-10:00;5227724;1876462
354-10:15;5228181;1876919
354-10:30;5228281;1877019
354-10:45;5228370;1877108
354-11:00;5228436;1877174
354-11:15;5228541;1877279
354-11:30;5228633;1877371
354-11:45;5228705;1877443
354-12:00;5228756;1877494
354-12:15;5228819;1877557
354-12:30;5228873;1877611
354-12:45;5228961;1877699
354-13:00;5229017;1877755
354-13:15;5229088;1877826
354-13:30;5229135;1877873
354-13:45;5229180;1877918
354-14:00;5229296;1878034
354-14:15;5229395;1878133
354-14:30;5229449;1878187
354-14:45;5229496;1878234
354-15:00;5229562;1878300
354-15:15;5229585;1878323
354-15:30;5229604;1878342
354-15:45;5229650;1878388
354-16:00;5229685;1878423
354-16:15;5229706;1878444
354-16:30;5229731;1878469
354-16:45;5229784;1878522
354-17:00;5229861;1878599
354-17:15;5229939;1878677
354-17:30;5230022;1878760
354-17:45;5230111;1878849
354-18:00;5230171;1878909
354-18:15;5230211;1878949
354-18:30;5230272;1879010
354-18:45;5230313;1879051
354-19:00;5230348;1879086
354-19:15;5230396;1879134
354-19:30;5230462;1879200
354-19:45;5230780;1879518
354-20:00;5230871;1879609
354-20:15;5230983;1879721
354-20:30;5231078;1879816
354-20:45;5231203;1879941
354-21:00;5231315;1880053
354-21:15;5231425;1880163
354-21:30;5231512;1880250
354-21:45;5231599;1880337
354-22:00;5231705;1880443
354-22:15;5231806;1880544
354-22:30;5231899;1880637
354-22:45;5231993;1880731
354-23:00;5232095;1880833
354-23:15;5232180;1880918
354-23:30;5232267;1881005
354-23:45;5232379;1881117
355-00:00;5232511;1881249
355-00:15;5232568;1881306
355-00:30;5232585;1881323
355-00:45;5232618;1881356
355-01:00;5232643;1881381
355-01:15;5232654;1881392
355-01:30;5232677;1881415
355-01:45;5232707;1881445
355-02:00;5232719;1881457
355-02:15;5232740;1881478
355-02:30;5232768;1881506
355-02:45;5232792;1881530
355-03:00;5232804;1881542
355-03:15;5232817;1881555
355-03:30;5232859;1881597
355-03:45;5232878;1881616
355-04:00;5232890;1881628
355-04:15;5232911;1881649
355-04:30;5232943;1881681
355-04:45;5232962;1881700
355-05:00;5232977;1881715
355-05:15;5233003;1881741
355-05:30;5233029;1881767
355-05:45;5233040;1881778
355-06:00;5233053;1881791
355-06:15;5233094;1881832
355-06:30;5233114;1881852
355-06:45;5233126;1881864
355-07:00;5233142;1881880
355-07:15;5233174;1881912
355-07:30;5233197;1881935
355-07:45;5233213;1881951
355-08:00;5233234;1881972
355-08:15;5233264;1882002
355-08:30;5233276;1882014
355-08:45;5233287;1882025
355-09:00;5233327;1882065
355-09:15;5233498;1882236
355-09:30;5233557;1882295
355-09:45;5233612;1882350
355-10:00;5233684;1882422
355-10:15;5233755;1882493
355-10:30;5233904;1882642
355-10:45;5233972;1882710
355-11:00;5234052;1882790
355-11:15;5234115;1882853
355-11:30;5234180;1882918
355-11:45;5234255;1882993
355-12:00;5234321;1883059
355-12:15;5234445;1883183
355-12:30;5234597;1883335
355-12:45;5234695;1883433
355-13:00;5234781;1883519
355-13:15;5234853;1883591
355-13:30;5234929;1883667
355-13:45;5235019;1883757
355-14:00;5235101;1883839
355-14:15;5235229;1883967
355-14:30;5235360;1884098
355-14:45;5235489;1884227
355-15:00;5235599;1884337
355-15:15;5235649;1884387
355-15:30;5235704;1884442
355-15:45;5235753;1884491
355-16:00;5235792;1884530
355-16:15;5235842;1884580
355-16:30;5235907;1884645
355-16:45;5235950;1884688
355-17:00;5235987;1884725
355-17:15;5236176;1884914
355-17:30;5236307;1885045
355-17:45;5236394;1885132
355-18:00;5236475;1885213
355-18:15;5236577;1885315
355-18:30;5236672;1885410
355-18:45;5236765;1885503
355-19:00;5236856;1885594
355-19:15;5236959;1885697
355-19:30;5237051;1885789
355-19:45;5237132;1885870
355-20:00;5237234;1885972
355-20:15;5237333;1886071
355-20:30;5237414;1886152
355-20:45;5237541;1886279
355-21:00;5237647;1886385
355-21:15;5237755;1886493
355-21:30;5237836;1886574
355-21:45;5237919;1886657
355-22:00;5238026;1886764
355-22:15;5238120;1886858
355-22:30;5238246;1886984
355-22:45;5238364;1887102
355-23:00;5238467;1887205
355-23:15;5238553;1887291
355-23:30;5238636;1887374
355-23:45;5238738;1887476
356-00:00;5238838;1887576
356-00:15;5238936;1887674
356-00:30;5238949;1887687
356-00:45;5238980;1887718
356-01:00;5239014;1887752
356-01:15;5239026;1887764
356-01:30;5239041;1887779
356-01:45;5239072;1887810
356-02:00;5239092;1887830
356-02:15;5239112;1887850
356-02:30;5239133;1887871
356-02:45;5239164;1887902
356-03:00;5239177;1887915
356-03:15;5239188;1887926
356-03:30;5239225;1887963
356-03:45;5239252;1887990
356-04:00;5239264;1888002
356-04:15;5239275;1888013
356-04:30;5239308;1888046
356-04:45;5239337;1888075
356-05:00;5239351;1888089
356-05:15;5239368;1888106
356-05:30;5239399;1888137
356-05:45;5239415;1888153
356-06:00;5239428;1888166
356-06:15;5239460;1888198
356-06:30;5239489;1888227
356-06:45;5239500;1888238
356-07:00;5239512;1888250
356-07:15;5239541;1888279
356-07:30;5239574;1888312
356-07:45;5239588;1888326
356-08:00;5239600;1888338
356-08:15;5239631;1888369
356-08:30;5239651;1888389
356-08:45;5239664;1888402
356-09:00;5239694;1888432
356-09:15;5239825;1888563
356-09:30;5239918;1888656
356-09:45;5239971;1888709
356-10:00;5240026;1888764
356-10:15;5240166;1888904
356-10:30;5240248;1888986
356-10:45;5240318;1889056
356-11:00;5240401;1889139
356-11:15;5240470;1889208
356-11:30;5240522;1889260
356-11:45;5240642;1889380
356-12:00;5240725;1889463
356-12:15;5240801;1889539
356-12:30;5240872;1889610
356-12:45;5240943;1889681
356-13:00;5240983;1889721
356-13:15;5240992;1889730
356-13:30;5241000;1889738
356-13:45;5241024;1889762
356-14:00;5241057;1889795
356-14:15;5241072;1889810
356-14:30;5241099;1889837
356-14:45;5241198;1889936
356-15:00;5241242;1889980
356-15:15;5241307;1890045
356-15:30;5241388;1890126
356-15:45;5241466;1890204
356-16:00;5241541;1890279
356-16:15;5241601;1890339
356-16:30;5241678;1890416
356-16:45;5241749;1890487
356-17:00;5241810;1890548
356-17:15;5242059;1890797
356-17:30;5242254;1890992
356-17:45;5242502;1891240
356-18:00;5242599;1891337
356-18:15;5242716;1891454
356-18:30;5242814;1891552
356-18:45;5242902;1891640
356-19:00;5243006;1891744
356-19:15;5243111;1891849
356-19:30;5243194;1891932
356-19:45;5243279;1892017
356-20:00;5243377;1892115
356-20:15;5243460;1892198
356-20:30;5243548;1892286
356-20:45;5243700;1892438
356-21:00;5243804;1892542
356-21:15;5243891;1892629
356-21:30;5243998;1892736
356-21:45;5244099;1892837
356-22:00;5244182;1892920
356-22:15;5244266;1893004
356-22:30;5244369;1893107
356-22:45;5244466;1893204
356-23:00;5244549;1893287
356-23:15;5244643;1893381
356-23:30;5244742;1893480
356-23:45;5244829;1893567
357-00:00;5244958;1893696
357-00:15;5245018;1893756
357-00:30;5245037;1893775
357-00:45;5245050;1893788
357-01:00;5245084;1893822
357-01:15;5245116;1893854
357-01:30;5245128;1893866
357-01:45;5245145;1893883
357-02:00;5245177;1893915
357-02:15;5245202;1893940
357-02:30;5245216;1893954
357-02:45;5245243;1893981
357-03:00;5245269;1894007
357-03:15;5245280;1894018
357-03:30;5245305;1894043
357-03:45;5245339;1894077
357-04:00;5245355;1894093
357-04:15;5245367;1894105
357-04:30;5245395;1894133
357-04:45;5245425;1894163
357-05:00;5245444;1894182
357-05:15;5245458;1894196
357-05:30;5245489;1894227
357-05:45;5245507;1894245
357-06:00;5245518;1894256
357-06:15;5245552;1894290
357-06:30;5245580;1894318
357-06:45;5245592;1894330
357-07:00;5245603;1894341
357-07:15;5245635;1894373
357-07:30;5245663;1894401
357-07:45;5245679;1894417
357-08:00;5245698;1894436
357-08:15;5245728;1894466
357-08:30;5245742;1894480
357-08:45;5245754;1894492
357-09:00;5245871;1894609
357-09:15;5245946;1894684
357-09:30;5246006;1894744
357-09:45;5246075;1894813
357-10:00;5246181;1894919
357-10:15;5246301;1895039
357-10:30;5246431;1895169
357-10:45;5246569;1895307
357-11:00;5246691;1895429
357-11:15;5246792;1895530
357-11:30;5246886;1895624
357-11:45;5247140;1895878
357-12:00;5247508;1896246
357-12:15;5247861;1896599
357-12:30;5248183;1896921
357-12:45;5248514;1897252
357-13:00;5248825;1897563
357-13:15;5248976;1897714
357-13:30;5249064;1897802
357-13:45;5249282;1898020
357-14:00;5249399;1898137
357-14:15;5249513;1898251
357-14:30;5249619;1898357
357-14:45;5249686;1898424
357-15:00;5249729;1898467
357-15:15;5249796;1898534
357-15:30;5249853;1898591
357-15:45;5249910;1898648
357-16:00;5250003;1898741
357-16:15;5250093;1898831
357-16:30;5250157;1898895
357-16:45;5250188;1898926
357-17:00;5250237;1898975
357-17:15;5250285;1899023
357-17:30;5250319;1899057
357-17:45;5250365;1899103
357-18:00;5250421;1899159
357-18:15;5250462;1899200
357-18:30;5250495;1899233
357-18:45;5250540;1899278
357-19:00;5250599;1899337
357-19:15;5250639;1899377
357-19:30;5250673;1899411
357-19:45;5250726;1899464
357-20:00;5250771;1899509
357-20:15;5250808;1899546
357-20:30;5250858;1899596
357-20:45;5250911;1899649
357-21:00;5250951;1899689
357-21:15;5250985;1899723
357-21:30;5251033;1899771
357-21:45;5251093;1899831
357-22:00;5251131;1899869
357-22:15;5251165;1899903
357-22:30;5251234;1899972
357-22:45;5251327;1900065
357-23:00;5251409;1900147
357-23:15;5251501;1900239
357-23:30;5251601;1900339
357-23:45;5251687;1900425
358-00:00;5251765;1900503
358-00:15;5251855;1900593
358-00:30;5252003;1900741
358-00:45;5252087;1900825
358-01:00;5252420;1901158
358-01:15;5252554;1901292
358-01:30;5252766;1901504
358-01:45;5252808;1901546
358-02:00;5252844;1901582
358-02:15;5252899;1901637
358-02:30;5253369;1902107
358-02:45;5253412;1902150
358-03:00;5253442;1902180
358-03:15;5253472;1902210
358-03:30;5253484;1902222
358-03:45;5253495;1902233
358-04:00;5253533;1902271
358-04:15;5253558;1902296
358-04:30;5253570;1902308
358-04:45;5253584;1902322
358-05:00;5253621;1902359
358-05:15;5253645;1902383
358-05:30;5253657;1902395
358-05:45;5253677;1902415
358-06:00;5253707;1902445
358-06:15;5253731;1902469
358-06:30;5253742;1902480
358-06:45;5253767;1902505
358-07:00;5253794;1902532
358-07:15;5253810;1902548
358-07:30;5253828;1902566
358-07:45;5253858;1902596
358-08:00;5253881;1902619
358-08:15;5253892;1902630
358-08:30;5253916;1902654
358-08:45;5253949;1902687
358-09:00;5253966;1902704
358-09:15;5253978;1902716
358-09:30;5253998;1902736
358-09:45;5254060;1902798
358-10:00;5254116;1902854
358-10:15;5254255;1902993
358-10:30;5254330;1903068
358-10:45;5254401;1903139
358-11:00;5254459;1903197
358-11:15;5254516;1903254
358-11:30;5254603;1903341
358-11:45;5254719;1903457
358-12:00;5254798;1903536
358-12:15;5254878;1903616
358-12:30;5254955;1903693
358-12:45;5255007;1903745
358-13:00;5255073;1903811
358-13:15;5255162;1903900
358-13:30;5255244;1903982
358-13:45;5255304;1904042
358-14:00;5255365;1904103
358-14:15;5255411;1904149
358-14:30;5255439;1904177
358-14:45;5255453;1904191
358-15:00;5255472;1904210
358-15:15;5255506;1904244
358-15:30;5255529;1904267
358-15:45;5255555;1904293
358-16:00;5255581;1904319
358-16:15;5255616;1904354
358-16:30;5255634;1904372
358-16:45;5255653;1904391
358-17:00;5255699;1904437
358-17:15;5256094;1904832
358-17:30;5256349;1905087
358-17:45;5256368;1905106
358-18:00;5256403;1905141
358-18:15;5256433;1905171
358-18:30;5256452;1905190
358-18:45;5256480;1905218
358-19:00;5256515;1905253
358-19:15;5256533;1905271
358-19:30;5256554;1905292
358-19:45;5256596;1905334
358-20:00;5256626;1905364
358-20:15;5256645;1905383
358-20:30;5256666;1905404
358-20:45;5256705;1905443
358-21:00;5256737;1905475
358-21:15;5256761;1905499
358-21:30;5256790;1905528
358-21:45;5256828;1905566
358-22:00;5256847;1905585
358-22:15;5256866;1905604
358-22:30;5256933;1905671
358-22:45;5257021;1905759
358-23:00;5257095;1905833
358-23:15;5257170;1905908
358-23:30;5257267;1906005
358-23:45;5257360;1906098
359-00:00;5257438;1906176
359-00:15;5257542;1906280
359-00:30;5257618;1906356
359-00:45;5257641;1906379
359-01:00;5257653;1906391
359-01:15;5257683;1906421
